knesset,session,speaker,party,role,text,subject,sub_subject
,,אופיר כץ,הליכוד,,"היום כבר לא, היום אני לא מוכן לדבר איתם. כל חוק שאני מעלה, אני מצביע.","הצעת חוק הביטוח הלאומי (תיקון – אבטחה במוסד רפואי כעבודה מועדפת), התשפ""ב–2021",(הצעת חבר הכנסת אופיר כץ)
,,יואב קיש,הליכוד,,הופתעת מהאירוע של חבורת שקרנים?,"הצעת חוק הביטוח הלאומי (תיקון – אבטחה במוסד רפואי כעבודה מועדפת), התשפ""ב–2021",(הצעת חבר הכנסת אופיר כץ)
,,אופיר כץ,הליכוד,,"לא, לא.","הצעת חוק הביטוח הלאומי (תיקון – אבטחה במוסד רפואי כעבודה מועדפת), התשפ""ב–2021",(הצעת חבר הכנסת אופיר כץ)
,,מנסור עבאס,,"היו""ר","תודה, חבר הכנסת אופיר כץ. משיב במשולב השר מאיר כהן, שר העבודה והרווחה, בבקשה.","הצעת חוק הביטוח הלאומי (תיקון – אבטחה במוסד רפואי כעבודה מועדפת), התשפ""ב–2021",(הצעת חבר הכנסת אופיר כץ)
,,מאיר כהן,,שר הרווחה והביטחון החברתי,"אדוני היושב-ראש, חברות וחברי כנסת נכבדים, בואו נעשה רק סדר בדברים, בלי להתייחס לסיפא של הדברים שלך, אופיר. תשאל לפחות עוד עשרה חברי כנסת מהאופוזיציה – אנחנו עובדים בשיתוף פעולה מלא ומילה היא מילה ואנחנו לא – – –","הצעת חוק הביטוח הלאומי (תיקון – אבטחה במוסד רפואי כעבודה מועדפת), התשפ""ב–2021",(הצעת חבר הכנסת אופיר כץ)
,,אופיר כץ,הליכוד,,סביב 100%. כל הזמן רימו אותי.,"הצעת חוק הביטוח הלאומי (תיקון – אבטחה במוסד רפואי כעבודה מועדפת), התשפ""ב–2021",(הצעת חבר הכנסת אופיר כץ)
,,מאיר כהן,,שר הרווחה והביטחון החברתי,"בסדר, עלא כיפאק. כל אחד ורגשותיו. חבל.","הצעת חוק הביטוח הלאומי (תיקון – אבטחה במוסד רפואי כעבודה מועדפת), התשפ""ב–2021",(הצעת חבר הכנסת אופיר כץ)
,,אופיר כץ,הליכוד,,בחוויה שלי זה 100%.,"הצעת חוק הביטוח הלאומי (תיקון – אבטחה במוסד רפואי כעבודה מועדפת), התשפ""ב–2021",(הצעת חבר הכנסת אופיר כץ)
,,מאיר כהן,,שר הרווחה והביטחון החברתי,"סעיף 174 לחוק הביטוח הלאומי קובע כי חייל משוחרר שעבד בעבודה מועדפת או נדרשת ולא מיצה את זכותו לדמי אבטלה יהיה זכאי למענק בכפוף לכמה תנאים שהם בחוק. הצעת החוק הזאת מבקשת להוסיף לרשימת העבודות המועדפות המזכות במענק את עבודת האבטחה במוסד רפואי. עד כאן ההצעה בסדר גמור וסבירה לגמרי.עכשיו אני רוצה רק להסביר. התכלית של מענק עבודה מועדפת היא הפניית חיילים משוחררים לעבודה בכל מיני סוגי עבודות הנחוצות למשק המדינה וכלכלתה במקומות עבודה שהם מאוד יצרניים וסובלים מחוסר ידיים עובדות. הכוונה היא לעודד עבודה ישראלית של יוצאי צבא בכל המקצועות שמוגדרים כמקצועות מועדפים ובהם יש נטייה להעסיק עובדים לא ישראלים, כמו למשל בנייה, מפעלי תעשייה ומלאכה, חקלאות ומלונאות. התווסף לזה בזמן האחרון, בשעה טובה, גם עבודות עם אנשים עם מוגבלויות.אני רוצה שתבינו, חבריא, הקופה הזאת היא קופה אחת של סכום אפס. אי-אפשר כל בוקר להתעורר ולקחת סוגיה, תהיה חשובה ככל שתהיה, ולחשוב שאם אני מביא הצעת חוק, דרך עבודה מועדפת אני פותר. הצעת החוק שלכם היא ראויה ומצוינת. הפתרון שלה הוא לא דרך הדבר הזה, הוא לא דרך הדבר הזה. אנחנו, אגב – כל המאבטחים בבתי הספר הם חלק מהעבודה הזאת, אבל אם אנחנו נוסיף עוד ועוד מאבטחים, בסוף לא יהיה שום דבר.ובכל זאת, למרות מה שאמרתי, שני דברים קורים, ולכן זה מייתר את ההצעה הזאת. בכל בית חולים מוקמת בימים אלו נקודת משטרה עם שוטרים. הוקצה לזה כסף, ואני חושב שזה פתרון הרבה יותר משמעותי – מאבטחים שהם שוטרים, שיכולים לעצור, וזה ששוטרים יהיו בתוך בתי החולים. בזה הרגע סגרתי את הטלפון בשיחה עם שר הבריאות כדי לוודא את כל הפרטים. הוא ושר האוצר הקצו הרבה מאוד כסף למשטרת ישראל כדי להיכנס ולהגן בצורה הרבה יותר משמעותית על הצוותים הרפואיים. זה דבר אחד. הדבר השני – היום הוחלט על העלאת השכר של מאבטחים בבתי החולים בהחרגה. לכן, במכרז שיוצא בימים האלה לחברות אבטחה, כל העובדים יקבלו שכר שעתי הרבה יותר גבוה. לכן, אם בעקבות שני הצעדים האלה ננסה להתחיל מתוך הדבר הזה, לא השגנו דבר.אנחנו צריכים לברך שנמצא פתרון. אני חוזר: 1. הכנסה של שוטרים לתוך בתי החולים, כולם בלי יוצא מן הכלל שוטרים מנוסים עם שכר כמו שצריך, 24/7, לא במשמרת בוקר, 24/7, שוטרים שנכונים לכל אירוע אלימות, כי הם נמצאים שם. יש להם נקודת משטרה שם, בתוך בתי החולים. הדבר השני, שהוא חשוב לא פחות – שינוי משמעותי בתעריף השעתי של מי שעובד כמאבטח בבתי חולים. כמובן שזה יעורר בעיה עם המאבטחים בבתי הספר, אבל זה מסוג הדברים – הלוואי שזה יהיה. הלוואי שישוו. כל מאבטח צריך לקבל שכר שעתי גבוה. מה שעושים עם המאבטחים במכרז הבא בבתי החולים, במכרז שעכשיו יוצא, הוא בדיוק הפתרון.ובכל זאת, אחרי שאמרתי את הדברים האלה. אני ביקשתי – אופיר, שני האופירים הנכבדים, אני מאמין שזאת לא הצעת חוק של תגרנות, זה לא בא לטרלל. זאת הצעת חוק כי אתם באמת רואים את המציאות, לכן אני מאוד מכבד את הצעת החוק הזאת. לכן אני אומר שיש שתי אפשרויות. אפשרות אחת היא שנצביע; לא יודע מה יהיה. האפשרות השנייה – שנשב עם שר הבריאות ועם מנכ""ל הביטוח הלאומי בצוות עבודה שייקח חודש, לא יותר. תביאו את הדברים שלכם, נשמע את שר הבריאות, נשמע את שר האוצר. אני חושב שזאת הזדמנות פז באמת לייצר איזה צוות. אני אהיה שם, אתה תהיה שם, אופיר יהיה שם. תוך חודש, לא יקרה שום דבר – תמיד יהיה אפשר לבוא לכאן ולעשות את ההצבעה. לשמוע את שר הבריאות, לשמוע את שר האוצר, רוצים – תפדל. לא רוצים – אנחנו נביא את זה להצבעה עוד פעם. דווקא היום אתם נוגעים בסוגיה שהיא פתורה, פתרנו את הסוגיה הזאת. היא פתורה. תודה רבה, אדוני.","הצעת חוק הביטוח הלאומי (תיקון – אבטחה במוסד רפואי כעבודה מועדפת), התשפ""ב–2021",(הצעת חבר הכנסת אופיר כץ)
,,מנסור עבאס,,"היו""ר","תודה, אדוני שר הרווחה והביטחון החברתי. אתם רוצים להשיב? בבקשה, חבר הכנסת אופיר אקוניס. שלוש דקות.","הצעת חוק הביטוח הלאומי (תיקון – אבטחה במוסד רפואי כעבודה מועדפת), התשפ""ב–2021",(הצעת חבר הכנסת אופיר כץ)
,,אופיר אקוניס,הליכוד,,תודה. אני מודה לשר העבודה והביטחון התזונתי. כל יומיים מחליפים שם שם – – –,"הצעת חוק הביטוח הלאומי (תיקון – אבטחה במוסד רפואי כעבודה מועדפת), התשפ""ב–2021",(הצעת חבר הכנסת אופיר כץ)
,,מנסור עבאס,,"היו""ר",והביטחון החברתי.,"הצעת חוק הביטוח הלאומי (תיקון – אבטחה במוסד רפואי כעבודה מועדפת), התשפ""ב–2021",(הצעת חבר הכנסת אופיר כץ)
,,אופיר אקוניס,הליכוד,,"והביטחון החברתי, הביטחון התזונתי וכל הביטחונות. רק דבר אחד אין כאן, וזו דאגה לחיילים המשוחררים, ובמבחן – הקואליציה נכשלה. מדוע? משום שאם הייתה באמת כוונה שהוועדה הזאת תכניס את הבטחת המוסדות והמתקנים הרפואיים לתוך המסקנות שלה, אז לא הייתה כל בעיה לתמוך בקריאה הטרומית. העובדה שהממשלה החליטה להתנגד באמצעות ועדת שרים לחקיקה, שמחייבת את כל הקואליציה להתנגד, אומרת שבעצם אין כל כוונה, לצערי, אני באמת אומר את הדברים בצער. אני, כשהנחתי את הצעת החוק הזאת בתחילת מושב החורף, לא העליתי על דעתי שלא יהיה עליה קונסנזוס במליאה; אולי למעט סיעות מסוימות, וגם להן אין סיבה. לאף סיעה בכנסת הזאת אין סיבה להצביע נגד.אני אומר עכשיו לשרים ולחברי הכנסת שמרכיבים את הקואליציה ולשר הביטחון בני גנץ, אשר לפי החוק איננו מופקד על החוק הזה, זה נכון. אגב, זה קצת מוזר, אבל זה לא אתה וזה לא אני, זה ככה מסוף שנות השמונים, החוק שחוקק נותן את הזכות למשרד – אז היה העבודה והרווחה, לעניין חוק העדפה, העבודה המועדפת של חיילים משוחררים, אז הטענה איננה ספציפית. לבוא ולומר שאי-אפשר לשנות, זה גם כן עוד איזה תירוץ; הוועדה תחליט – די, קצנו בוועדות. אין עוד צורך בוועדות. לכן יש נבחרי ציבור, לכן יש שר ביטחון שיכול לומר את עמדתו, לכן יש שר עבודה, רווחה וביטחון – – איך זה היה? תזונתי. ביטחון – – –","הצעת חוק הביטוח הלאומי (תיקון – אבטחה במוסד רפואי כעבודה מועדפת), התשפ""ב–2021",(הצעת חבר הכנסת אופיר כץ)
