knesset,session,speaker,party,role,text,subject,sub_subject
,,אחמד טיבי,הרשימה המשותפת,,"שמעתי פרשנים שאומרים שהערבים מפילים את הקואליציה. האמת, הערבים צריכים להפיל את הקואליציה. אבל הקואליציה הזאת והממשלה הזאת נופלות בגלל יהודיה, לא בגלל ערביה, והדברים פשוטים.אבל האמת היא, שזאת ממשלה של לבן ושחור, תומכי מתנחלים עם מתנגדי מתנחלים, תומכי אפרטהייד עם מתנגדי אפרטהייד, וכל אחד מצביע נגד השקפת העולם שלו ונגד האידיאולוגיה הבסיסית שלו, חוץ מסיעה אחת, (מתרגם את דבריו לערבית:) הרשימה המשותפת. אנחנו כל הזמן היינו נגד והיום אנחנו נגד. חלק מהמצביעים נגד היו בעד וחלק מהמצביעים בעד היו נגד. לכן, אני רוצה שהכיבוש יסתיים, אני רוצה שהאפרטהייד יסתיים. כל מי שמרים יד בעד החוק הזה, מרים יד בעד האפרטהייד וזו הצבעה היסטורית. (חוזר על המשפט בערבית.)","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","תודה לחבר הכנסת אחמד טיבי. חבר הכנסת אמיר אוחנה, בבקשה.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,אמיר אוחנה,הליכוד,,"תודה לך, אדוני היושב-ראש. אולי כדאי לחדש את השעון.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","כן, כן. לא נגזול ממך ולו שנייה אחת.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,אמיר אוחנה,הליכוד,,"תודה, היושב-ראש. חבריי חברי הכנסת, זה כבר שנה שממשלת השינוי והריפוי חוגגת, שלא לומר את השם האמיתי שלה, השיסוי והדיכוי, ממשלת ההונאה והנוכלות, ממשלת השורא והמריצות. ושוב היא מבקשת מחברי האופוזיציה להאריך את חייה.זה חוק טוב, זועקים חבריה, זה חוק חשוב. אכן, יהודה ושומרון הם חבלי ארץ חשובים בארץ ישראל, ואנחנו צריכים לדאוג שתמיד יישארו חלק ממדינת ישראל. הליכוד בהנהגת נתניהו פעל למען ההתיישבות, להרחבתה ולהעמקתה חרף כל האתגרים והקשיים, ובהם ממשל אמריקאי, שקרא לעשות בדיוק את ההפך; האו""ם ומוסדות בין-לאומיים נוספים, שבעידוד שותפיו של שר המשפטים, שהביא את החוק הזה, חבריו לקואליציה דהיום, קראו ופעלו כדי להרוס את ההתיישבות; כמובן, כל ארגוני השמאל, שוב, שותפיו של שר המשפטים גדעון סער לממשלה, שפעלו כדי לחסל את מה שהם מכנים הכיבוש, שהוא למעשה שחרור חבלי יהודה ושומרון מידי כובשיה הערבים והשבתם לידי בעליהם החוקיים מזה אלפי שנים, העם היהודי.יו""ש, יהודה ושומרון, יהפכו לערי מקלט לעבריינים – האם בכך חפצה האופוזיציה? כך שאל כאן בפתוס גדעון סער. ומה עם הקואליציה, מר סער, מה איתה? אתם, אתם שיושבים לצד תמר זנדברג, יאיר גולן, אבתיסאם מראענה, מנסור עבאס, ווליד טאהא, שיכלו רק לחלום להגיע לקואליציה ולשלטון במדינת ישראל – ובעזרת השם עוד ימשיכו לחלום 100 שנה קדימה כשנפיל את הממשלה הזאת במהרה בימינו – אתם, שממשלת העוועים שאתם הקמתם כבר לא נהנית מרוב בכנסת הזאת ותלויה רק בקולות של עופר כסיף, של אחמד טיבי ושל סמי אבו שחאדה; אתם, אין לכם שום זכות, שום זכות, להטיף לנו על יהודה ושומרון.יהודה ושומרון תהפוכנה לערי מקלט לעבריינים? אולי חלק מחברי הממשלה הזאת באמת ירוצו לברוח לשם אחרי שהממשלה הזאת תיפול. אבל אל דאגה, אנחנו נעביר את החוק הזה בזמן קרוב מאוד, בממשלה שתחליף את ממשלת הזדון. עד אז יש לי פתרון, תרשו לי להציע. דברו עם יושב-ראש מועצת יו""ש חברנו דוד אלחייני, הוא ודאי ישמח לכרות איתכם הסכם הסגרה לטובת העניין.לכם, חברי הקואליציה המתקראים ימנים, ספרי ההיסטוריה נכתבים בעוד אנחנו מדברים.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,צבי האוזר,,"היו""ר",תודה רבה.,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,אמיר אוחנה,הליכוד,,"איך תיזכרו בדברי הימים של מדינת ישראל? לימין שור, אמר דוד ביטן. אני אומר: לימין שוב.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,צבי האוזר,,"היו""ר",תודה רבה. חברת הכנסת יוליה מלינובסקי.,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,יוליה מלינובסקי,ישראל ביתנו,,"תודה רבה אדוני היושב-ראש. אדוני היושב-ראש, חבריי חברי הכנסת, אני רוצה להגיד לכם משהו: הערך העליון בשבילי זה נאמנות. נאמנות למדינה. אגב, אני לא מצפה את זה מחברי כנסת מהמשותפת, כי יש להם דעות משלהם, אבל מח""כים מסיעות ציוניות אני מצפה לכך. בעיניי אין ערך יותר חשוב.אני רוצה להזכיר לכם תאריך מסוים: 26 באוקטובר 2004. מישהו זוכר מה היה שם אז? אני לא סתם באתי היום בכתום, אדוני היושב-ראש, כי אז בתאריך הזה כל המדינה הייתה בכתום. זו הייתה הצבעה היסטורית ודרמטית בכנסת ישראל על התנתקות. מי שהצביע אז בעד ההתנתקות היו חברי כנסת מהליכוד. גם אז הם היו נגד ההתיישבות, וגם היום הם מוכיחים את זה שוב. בנימין נתניהו, צחי הנגבי, ישראל כץ – אז הם היו בכנסת, והצביעו בעד ההתנתקות ונגד מדינת ישראל והיום הם הולכים להצביע אותו דבר.אז מי אמר שהליכוד הוא מפלגה ציונית? מי אמר שזו מפלגה ליברלית? מזמן הליכוד הפך להיות מהליכוד לביביסטן. הדבר היחיד שמעניין זו הנאה אישית של איש איש אחד. הליכוד עכשיו הפך להיות לגיס חמישי בכנסת ישראל, שדואג אך ורק לאינטרסים האישיים של העומד בראשו. הח""כים מהליכוד כבר מזמן איבדו גם את האידיאולוגיה וגם את הדרך.בעצם כשאתם קוראים וצועקים בכל צומת על ממשלה לא לגיטימית, הבוגדים האמיתיים במדינת ישראל וצרכיה אלה אתם. תסתכלו למראה ותגידו, תודו באמת. היום אתם תצביעו יחד עם אחמד טיבי – חבר הכנסת אחמד טיבי – נגד תושבי מדינת ישראל ואזרחיה, פשוטו כמשמעו. אז כשאתם אומרים פה על תומכי טרור, כנראה אתם אלו תומכי הטרור המרכזיים, ולא איכפת לכם משום דבר אחר חוץ מאינטרס אישי והנאה אישית של איש אחד. מכורי שלטון שלא רואים בעיניים. המדינה לא מעניינת. אדמה חרוכה. זה הסיפור: לחזור לשלטון בכל מחיר ובכל דרך.אז החדשות פה שזה רחוק מכם. הממשלה לא נפלה, לא נופלת ולא מתכוונת ליפול. ואנחנו נתמודד עם כל הבעיות ונעמוד איתן מול כל האיומים. תודה רבה, תודה רבה, אדוני היושב-ראש.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,צבי האוזר,,"היו""ר","תודה רבה. חבר הכנסת ישראל אייכלר. בבקשה, אדוני, שלוש דקות.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,ישראל אייכלר,יהדות התורה,,"כבוד היושב-ראש, חברי הכנסת, מדברים על החלת הריבונות היהודית על תושבים יהודים ביהודה ושומרון, ואני שואל למוחרת חג השבועות מתי יחילו את החוק היהודי, את תורת ישראל, בארץ ישראל על היהודים בירושלים, בתל אביב, בחיפה ובכל מקום שבו הם נמצאים. אני לא מתכוון דווקא שהמדינה תחיל את החוקים, אלא על מה שקיבלנו אתמול בחג השבועות, קבלת התורה – זמן מתן תורתנו. הקדוש ברוך הוא נתן לנו מתנה שממנה נהנה כל עולם המוסר והצדק העולמי; כל מדינות העולם שיש בהן צדק, שיודעות שיש מצווה של לא תרצח, לא תגנוב, לא כל מיני פשעים שנעשים שם. כולם לקחו מן התורה, כולל הדתות המונותיאיסטיות, הנצרות והאסלאם, כולם לקחו את הערכים המוסריים מן התורה.לא יכול להיות מצב, לא הגיוני שדווקא העם הנבחר, שזכה לקבל את התורה מסיני, מהקדוש ברוך הוא, אירוע חד-פעמי היסטורי לפני שלושת אלפים ושלוש מאות שנה בערך, העם הזה, פשוט למוחרת חג מתן תורה לא יזכור בעצם שאנחנו מחויבים לתרי""ג המצוות, שהזוהר הקדוש קורא לזה תרי""ג עיטין, תרי""ג עצות טובות לחיים. בשבוע שעבר נפטר הרב אורי זוהר. אני ראיתי הרבה ראיונות שלו על העניין של החזרה בתשובה, והוא מסמל, במשפט ששמעתי אתמול בהקלטה, את כל הטרגדיה הישראלית במהותה. הוא אמר: סבא שלי נהרג במיידנק בגלל שהוא הלך בכובע כזה וחליפה כזאת וזקן כזה, ואיך קרה לנו ששכחנו את כל מטרת היותנו כאן כעם וכאדם בארץ ישראל ובעולם הזה? אחרי שגילינו, אחרי שהוא גילה שבעצם זאת הדרך, זאת היהדות שהוא איבד, אז הוא רצה לחזור אליה ולהחזיר אותה לכל עם ישראל. הוא עשה רבות, גדולות ונצורות, והחזיר המונים. אבל אנחנו צריכים לשאול את עצמנו גם אחרי פטירתו את השאלה ששאל מרן הרב שך לפני הרבה שנים: במה אנחנו יהודים?מדברים על החלת ריבונות יהודית, על ריבונות ישראלית, אם לא קבלת התורה, יומיים, חג השבועות, במה אנחנו יהודים? ואם אנחנו לא יודעים במה אנחנו יהודים, במה אנחנו שולטים בארץ ישראל בכלל ולמה לנו להיות דווקא בארץ ישראל ולא כל אחד באומה שממנה הגיע? המסקנה, אדוני היושב-ראש, דווקא למוחרת קבלת התורה, שכולנו נגיד ""נעשה ונשמע אמרו כאחד"" לקבל את התורה ומצוותיה כפי שקיבלנוה מאבותינו ואבות אבותינו במשך מאות דורות, שלושת אלפים ושלוש מאות שנה.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
